Unq_ID,DataOrigin,TraitName,OLDTrait,LifeStage,Sex,TraitDef,OLDTraitDef,RearTemp,AmbientTemp,TraitValue,OLDTraitValue,TraitUnit,OLDTraitUnit,Time,OLDTime,ErrorPosSI,ErrorNegSI,ErrorUnitSI,Replicates,Cohort (n),Labfield,Location ,Genus,Species,Citation,FigureTable,Notes,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,10,0.4,,probability,,77.38,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,10,0.12,,probability,,84.8,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,10,0.01,,probability,,87.49,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,15,0.99,,probability,,0.34,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,15,1,,probability,,17.33,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,15,0.94,,probability,,20.26,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,15,0.77,,probability,,21.72,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,15,0.65,,probability,,28.23,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,15,0.54,,probability,,31.76,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,15,0.54,,probability,,31.76,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,15,0.24,,probability,,38.06,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,15,0.13,,probability,,46.25,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,15,0.01,,probability,,55.78,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,20,1,,probability,,1,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,20,0.99,,probability,,8.28,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,20,0.81,,probability,,12.42,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,20,0.48,,probability,,18.45,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,20,0.01,,probability,,32.38,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,25,1,,probability,,0.34,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,25,0.99,,probability,,5.33,,,,,,31,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,25,0.86,,probability,,8.54,,,,,,31,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,25,0.73,,probability,,9.09,,,,,,31,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,25,0.4,,probability,,10.47,,,,,,31,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,25,0.22,,probability,,12.64,,,,,,31,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,25,0,,probability,,19.11,,,,,,21,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,30,0.99,,probability,,0,,,,,,21,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,30,0.84,,probability,,1.77,,,,,,21,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,30,0.74,,probability,,3.41,,,,,,21,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,30,0.49,,probability,,6.19,,,,,,21,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,30,0.01,,probability,,8.83,,,,,,21,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,35,0.99,,probability,,1,,,,,,7,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,35,0.45,,probability,,6.08,,,,,,7,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
197,Natcha,Survivorship,l(x),,,probability of survival,Age-specific survivorship,20,35,0,,probability,,9.73,,,,,,7,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,0.92,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,19.06,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,19.56,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,26.11,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,25.35,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,27.87,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,29.38,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,31.15,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,33.16,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,34.17,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,36.69,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,37.95,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,39.21,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,39.96,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,41.98,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,44.24,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,46.01,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,47.52,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,51.04,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,52.56,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,56.59,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,60.87,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,62.13,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,62.88,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,64.39,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,65.9,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,68.93,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,71.19,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,71.95,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,73.21,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,74.97,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,75.73,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,77.74,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,81.02,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,81.77,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,83.28,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,84.54,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,84.79,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,10,86.81,,days,,,,,,,,30,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,0.25,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,12.64,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,13.9,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,16.69,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,17.95,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,19.47,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,21.24,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,21.74,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,23.01,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,24.52,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,25.79,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,26.8,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,28.82,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,28.82,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,30.59,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,32.11,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,32.87,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,34.89,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,35.65,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,36.4,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,39.19,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,39.94,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,44.75,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,46.26,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,47.78,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,48.79,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,50.81,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,51.83,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,52.84,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,54.35,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,58.15,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,15,58.65,,days,,,,,,,,38,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,20,0.25,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,20,6.28,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,20,7.54,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,20,9.55,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,20,11.82,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,20,13.83,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,20,15.59,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,20,16.34,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,20,17.85,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,20,18.6,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,20,19.61,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,20,22.12,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,20,24.89,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,20,26.65,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,20,27.4,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,20,28.16,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,20,31.68,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,20,33.44,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,20,35.7,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,20,36.2,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
265,Natcha,Reproductive Period,,,,Time as a function of Egg/Female/Day,,20,20,37.21,,days,,,,,,,,44,Lab,Taiwan,Acrythosiphon,pisum,Lu and Kuo 2008,Fig.1,as a function of ID188,,,,,,,
