Unq_ID,DataOrigin,Trait,OLDTrait,LifeStage,Sex,TraitDef,OLDTraitDef,RearTemp,AmbientTemp,TraitValueSI,OLDTraitValueSI,TraitUnitSI,OLDTraitUnit,TotalTime,ErrorPosSI,ErrorNegSI,ErrorUnitSI,Replicates,Cohort (n),Labfield,Location ,Genus,Species,Citation,FigureTable,Notes,,,
91,Sadie (Dengue_prelim_usable),Mortality Rate,Adult mortality rate,,Female,mortality rate of adult females,mortality rate of adult females,25,33.42592593,4.33E-07,0.03745,1/s,1/days,,,,,,,Lab,"Maliria,Brazil",Aedes,aegypti,Yang et al 2009,Figure 2,4.33E-07,,,
92,Stavrinides and Mills,Age at First Reproduction,Preovipostion period,,,Preovipostion period,,28,15,287712,3.33,s,days,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Table 1,,,,
92,Stavrinides and Mills,Age at First Reproduction,Preovipostion period,,,Preovipostion period,,28,22,184032,2.13,s,days,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Table 1,,,,
92,Stavrinides and Mills,Age at First Reproduction,Preovipostion period,,,Preovipostion period,,28,28,60480,0.7,s,days,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Table 1,,,,
92,Stavrinides and Mills,Age at First Reproduction,Preovipostion period,,,Preovipostion period,,28,34,15552,0.18,s,days,,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Table 1,,,,
92,Stavrinides and Mills,Age at First Reproduction,Preovipostion period,,,Preovipostion period,,28,15,337824,3.91,s,days,,,,,,,Lab,"Lodi, California",Eotetranycus,willamettei,Stavrinides and Mill 2011,Table 1,,,,
92,Stavrinides and Mills,Age at First Reproduction,Preovipostion period,,,Preovipostion period,,28,22,205632,2.38,s,days,,,,,,,Lab,"Lodi, California",Eotetranycus,willamettei,Stavrinides and Mill 2011,Table 1,,,,
92,Stavrinides and Mills,Age at First Reproduction,Preovipostion period,,,Preovipostion period,,28,28,95904,1.11,s,days,,,,,,,Lab,"Lodi, California",Eotetranycus,willamettei,Stavrinides and Mill 2011,Table 1,,,,
93,Stavrinides and Mills,Age at First Reproduction,Preovipostion period,,,Preovipostion period,,28,34,0,0,s,days,,,,,,,Lab,"Lodi, California",Eotetranycus,willamettei,Stavrinides and Mill 2011,Table 1,,,,
93,Stavrinides and Mills,Longevity,Longevity,,,,,28,15,4025376,46.59,s,days,4025376,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Table 1,,,,
93,Stavrinides and Mills,Longevity,Longevity,,,,,28,22,3916512,45.33,s,days,3916512,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Table 1,,,,
93,Stavrinides and Mills,Longevity,Longevity,,,,,28,28,1040256,12.04,s,days,1040256,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Table 1,,,,
93,Stavrinides and Mills,Longevity,Longevity,,,,,28,34,456192,5.28,s,days,456192,,,,,,Lab,"Lodi, California",Tetranychus,pacificus,Stavrinides and Mill 2011,Table 1,,,,
93,Stavrinides and Mills,Longevity,Longevity,,,,,28,15,2900448,33.57,s,days,2900448,,,,,,Lab,"Lodi, California",Eotetranycus,willamettei,Stavrinides and Mill 2011,Table 1,,,,
93,Stavrinides and Mills,Longevity,Longevity,,,,,28,22,1724544,19.96,s,days,1724544,,,,,,Lab,"Lodi, California",Eotetranycus,willamettei,Stavrinides and Mill 2011,Table 1,,,,
93,Stavrinides and Mills,Longevity,Longevity,,,,,28,28,678240,7.85,s,days,678240,,,,,,Lab,"Lodi, California",Eotetranycus,willamettei,Stavrinides and Mill 2011,Table 1,,,,
93,Stavrinides and Mills,Longevity,Longevity,,,,,28,34,,0,s,days,,,,,,,Lab,"Lodi, California",Eotetranycus,willamettei,Stavrinides and Mill 2011,Table 1,,,,
94,Satar et al,Development Rate,Developmental time,Egg-Adult,,,,25,15,9.26E-07,12.5,1/s,day,1080000,,,,,,Lab,"East mediterranian, Turkey",Brevicoryne,brassicae,Satar et al. 2005,Table 1,,,,
94,Satar et al,Development Rate,Developmental time,Egg-Adult,,,,25,20,1.24E-06,9.3,1/s,day,803520,,,,,,Lab,"East mediterranian, Turkey",Brevicoryne,brassicae,Satar et al. 2006,Table 1,,,,
94,Satar et al,Development Rate,Developmental time,Egg-Adult,,,,25,25,1.68E-06,6.9,1/s,day,596160,,,,,,Lab,"East mediterranian, Turkey",Brevicoryne,brassicae,Satar et al. 2007,Table 1,,,,
94,Satar et al,Development Rate,Developmental time,Egg-Adult,,,,25,30,1.59E-06,7.3,1/s,day,630720,,,,,,Lab,"East mediterranian, Turkey",Brevicoryne,brassicae,Satar et al. 2008,Table 1,,,,
94,Satar et al,Juvenile Mortality Rate,Nymphal mortality rate,Nymphal,,,,25,15,0.267,26.7,probability,%,,,,,,,Lab,"East mediterranian, Turkey",Brevicoryne,brassicae,Satar et al. 2009,Table 1,,,,
94,Satar et al,Juvenile Mortality Rate,Nymphal mortality rate,Nymphal,,,,25,20,0.053,5.3,probability,%,,,,,,,Lab,"East mediterranian, Turkey",Brevicoryne,brassicae,Satar et al. 2010,Table 1,,,,
94,Satar et al,Juvenile Mortality Rate,Nymphal mortality rate,Nymphal,,,,25,25,0.119,11.9,probability,%,,,,,,,Lab,"East mediterranian, Turkey",Brevicoryne,brassicae,Satar et al. 2011,Table 1,,,,
94,Satar et al,Juvenile Mortality Rate,Nymphal mortality rate,Nymphal,,,,25,30,0.429,42.9,probability,%,,,,,,,Lab,"East mediterranian, Turkey",Brevicoryne,brassicae,Satar et al. 2012,Table 1,,,,
95,Satar et al,Longevity,Longevity,,,,,25,15,1408320,16.3,s,day,1408320,,,,,,Lab,"East mediterranian, Turkey",Brevicoryne,brassicae,Satar et al. 2013,Table 1,,,,
95,Satar et al,Longevity,Longevity,,,,,25,20,1252800,14.5,s,day,1252800,,,,,,Lab,"East mediterranian, Turkey",Brevicoryne,brassicae,Satar et al. 2014,Table 1,,,,
95,Satar et al,Longevity,Longevity,,,,,25,25,1347840,15.6,s,day,1347840,,,,,,Lab,"East mediterranian, Turkey",Brevicoryne,brassicae,Satar et al. 2015,Table 1,,,,
95,Satar et al,Longevity,Longevity,,,,,25,30,846720,9.8,s,day,846720,,,,,,Lab,"East mediterranian, Turkey",Brevicoryne,brassicae,Satar et al. 2016,Table 1,,,,
96,Satar et al,Egg/Female/Second,Offspring per reproductive day,,,,,25,15,2.78E-05,2.4,eggs/female/second,per reproductive day,,,,,,,Lab,"East mediterranian, Turkey",Brevicoryne,brassicae,Satar et al. 2017,Table 1,,,,
96,Satar et al,Egg/Female/Second,Offspring per reproductive day,,,,,25,20,4.05E-05,3.5,eggs/female/second,per reproductive day,,,,,,,Lab,"East mediterranian, Turkey",Brevicoryne,brassicae,Satar et al. 2018,Table 1,,,,
96,Satar et al,Egg/Female/Second,Offspring per reproductive day,,,,,25,25,4.86E-05,4.2,eggs/female/second,per reproductive day,,,,,,,Lab,"East mediterranian, Turkey",Brevicoryne,brassicae,Satar et al. 2019,Table 1,,,,
96,Satar et al,Egg/Female/Second,Offspring per reproductive day,,,,,25,30,1.50E-05,1.3,eggs/female/second,per reproductive day,,,,,,,Lab,"East mediterranian, Turkey",Brevicoryne,brassicae,Satar et al. 2020,Table 1,,,,
97,Kuo et al.,Development Rate,Instar 1 developmental time,Instar 1,,,,25,6,1.05E-06,11,1/s,day,950400,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
97,Kuo et al.,Development Rate,Instar 1 developmental time,Instar 1,,,,25,10,1.96E-06,5.9,1/s,day,509760,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
97,Kuo et al.,Development Rate,Instar 1 developmental time,Instar 1,,,,25,15,3.31E-06,3.5,1/s,day,302400,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
97,Kuo et al.,Development Rate,Instar 1 developmental time,Instar 1,,,,25,20,5.26E-06,2.2,1/s,day,190080,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
97,Kuo et al.,Development Rate,Instar 1 developmental time,Instar 1,,,,25,25,0.000007716,1.5,1/s,day,129600,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
97,Kuo et al.,Development Rate,Instar 1 developmental time,Instar 1,,,,25,30,8.27E-06,1.4,1/s,day,120960,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
97,Kuo et al.,Development Rate,Instar 1 developmental time,Instar 1,,,,25,35,5.03E-06,2.3,1/s,day,198720,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
98,Kuo et al.,Development Rate,Instar 2 developmental time,Instar 2,,,,25,6,8.57E-07,13.5,1/s,day,1166400,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
98,Kuo et al.,Development Rate,Instar 2 developmental time,Instar 2,,,,25,10,1.96E-06,5.9,1/s,day,509760,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
98,Kuo et al.,Development Rate,Instar 2 developmental time,Instar 2,,,,25,15,3.40E-06,3.4,1/s,day,293760,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
98,Kuo et al.,Development Rate,Instar 2 developmental time,Instar 2,,,,25,20,0.000005787,2,1/s,day,172800,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
98,Kuo et al.,Development Rate,Instar 2 developmental time,Instar 2,,,,25,25,0.000007716,1.5,1/s,day,129600,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
98,Kuo et al.,Development Rate,Instar 2 developmental time,Instar 2,,,,25,30,8.27E-06,1.4,1/s,day,120960,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
98,Kuo et al.,Development Rate,Instar 2 developmental time,Instar 2,,,,25,35,4.82E-06,2.4,1/s,day,207360,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
99,Kuo et al.,Development Rate,Instar 3 developmental time,Instar 3,,,,25,6,8.09E-07,14.3,1/s,day,1235520,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
99,Kuo et al.,Development Rate,Instar 3 developmental time,Instar 3,,,,25,10,0.000001929,6,1/s,day,518400,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
99,Kuo et al.,Development Rate,Instar 3 developmental time,Instar 3,,,,25,15,3.51E-06,3.3,1/s,day,285120,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
99,Kuo et al.,Development Rate,Instar 3 developmental time,Instar 3,,,,25,20,0.00000643,1.8,1/s,day,155520,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
99,Kuo et al.,Development Rate,Instar 3 developmental time,Instar 3,,,,25,25,8.27E-06,1.4,1/s,day,120960,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
99,Kuo et al.,Development Rate,Instar 3 developmental time,Instar 3,,,,25,30,9.65E-06,1.2,1/s,day,103680,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
99,Kuo et al.,Development Rate,Instar 3 developmental time,Instar 3,,,,25,35,5.03E-06,2.3,1/s,day,198720,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
100,Kuo et al.,Development Rate,Instar 4 developmental time,Instar 4,,,,25,6,8.33E-07,13.9,1/s,day,1200960,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
100,Kuo et al.,Development Rate,Instar 4 developmental time,Instar 4,,,,25,10,1.78E-06,6.5,1/s,day,561600,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
100,Kuo et al.,Development Rate,Instar 4 developmental time,Instar 4,,,,25,15,3.99E-06,2.9,1/s,day,250560,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
100,Kuo et al.,Development Rate,Instar 4 developmental time,Instar 4,,,,25,20,7.23E-06,1.6,1/s,day,138240,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
100,Kuo et al.,Development Rate,Instar 4 developmental time,Instar 4,,,,25,25,8.27E-06,1.4,1/s,day,120960,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
100,Kuo et al.,Development Rate,Instar 4 developmental time,Instar 4,,,,25,30,9.65E-06,1.2,1/s,day,103680,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
100,Kuo et al.,Development Rate,Instar 4 developmental time,Instar 4,,,,25,35,3.31E-06,3.5,1/s,day,302400,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
101,Kuo et al.,Development Rate,Total developmental time,Instar 1-4,,,,25,6,2.24E-07,51.7,1/s,day,4466880,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
101,Kuo et al.,Development Rate,Total developmental time,Instar 1-4,,,,25,10,4.82E-07,24,1/s,day,2073600,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
101,Kuo et al.,Development Rate,Total developmental time,Instar 1-4,,,,25,15,8.97E-07,12.9,1/s,day,1114560,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
101,Kuo et al.,Development Rate,Total developmental time,Instar 1-4,,,,25,20,1.52E-06,7.6,1/s,day,656640,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
101,Kuo et al.,Development Rate,Total developmental time,Instar 1-4,,,,25,25,2.03E-06,5.7,1/s,day,492480,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
101,Kuo et al.,Development Rate,Total developmental time,Instar 1-4,,,,25,30,2.23E-06,5.2,1/s,day,449280,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
101,Kuo et al.,Development Rate,Total developmental time,Instar 1-4,,,,25,35,1.45E-07,80,1/s,day,6912000,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 1,,,,
102,Kuo et al.,Longevity,Longevity,,,,,25,6,1278720,14.8,s,day,1278720,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 3,,,,
102,Kuo et al.,Longevity,Longevity,,,,,25,10,1728000,20,s,day,1728000,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 3,,,,
102,Kuo et al.,Longevity,Longevity,,,,,25,15,2306880,26.7,s,day,2306880,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 3,,,,
102,Kuo et al.,Longevity,Longevity,,,,,25,20,1995840,23.1,s,day,1995840,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 3,,,,
102,Kuo et al.,Longevity,Longevity,,,,,25,25,1036800,12,s,day,1036800,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 3,,,,
102,Kuo et al.,Longevity,Longevity,,,,,25,30,743040,8.6,s,day,743040,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 3,,,,
102,Kuo et al.,Longevity,Longevity,,,,,25,35,345600,4,s,day,345600,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 3,,,,
103,Kuo et al.,Egg/Female/Second,Offspring/Female,,,,,25,6,1.41E-06,1.8,offspring/female,offspring per female,,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 3,1278720,1.41E-06,,
103,Kuo et al.,Egg/Female/Second,Offspring/Female,,,,,25,10,9.14E-06,15.8,offspring/female,offspring per female,,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 3,1728000,9.14E-06,,
103,Kuo et al.,Egg/Female/Second,Offspring/Female,,,,,25,15,1.85E-05,42.7,offspring/female,offspring per female,,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 3,2306880,1.85E-05,,
103,Kuo et al.,Egg/Female/Second,Offspring/Female,,,,,25,20,2.35E-05,47,offspring/female,offspring per female,,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 3,1995840,2.35E-05,,
103,Kuo et al.,Egg/Female/Second,Offspring/Female,,,,,25,25,3.30E-05,34.2,offspring/female,offspring per female,,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 3,1036800,3.30E-05,,
103,Kuo et al.,Egg/Female/Second,Offspring/Female,,,,,25,30,3.35E-05,24.9,offspring/female,offspring per female,,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 3,743040,3.35E-05,,
103,Kuo et al.,Egg/Female/Second,Offspring/Female,,,,,25,35,0,0,offspring/female,offspring per female,,,,,,,Lab,"Taichung, Taiwan",Rhopalosiphum,maidis,Kuo et al. ,Table 3,345600,0,,
104,Mahmood and Crans,Egg Rafts(/Female/Day?),No egg rafts,,,,,24,10,3,,No egg rafts,No egg rafts,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
104,Mahmood and Crans,Egg Rafts(/Female/Day?),No egg rafts,,,,,24,16,25,,No egg rafts,No egg rafts,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
104,Mahmood and Crans,Egg Rafts(/Female/Day?),No egg rafts,,,,,24,22,57,,No egg rafts,No egg rafts,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
104,Mahmood and Crans,Egg Rafts(/Female/Day?),No egg rafts,,,,,24,28,24,,No egg rafts,No egg rafts,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
104,Mahmood and Crans,Egg Rafts(/Female/Day?),No egg rafts,,,,,24,32,4,,No egg rafts,No egg rafts,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
105,Mahmood and Crans,Development Rate,Days to egg hatch,Egg,,,,24,10,5.88E-07,19.7,1/s,day,1702080,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
105,Mahmood and Crans,Development Rate,Days to egg hatch,Egg,,,,24,16,1.36E-06,8.5,1/s,day,734400,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
105,Mahmood and Crans,Development Rate,Days to egg hatch,Egg,,,,24,22,0.000003858,3,1/s,day,259200,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
105,Mahmood and Crans,Development Rate,Days to egg hatch,Egg,,,,24,28,0.000005787,2,1/s,day,172800,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
106,Mahmood and Crans,Development Rate,Mean time in stadium: 1st instar,Instar 1,,,,24,10,2.62E-07,44.1,1/s,day,3810240,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
106,Mahmood and Crans,Development Rate,Mean time in stadium: 1st instar,Instar 1,,,,24,16,6.16E-07,18.8,1/s,day,1624320,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
106,Mahmood and Crans,Development Rate,Mean time in stadium: 1st instar,Instar 1,,,,24,22,1.96E-06,5.9,1/s,day,509760,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
106,Mahmood and Crans,Development Rate,Mean time in stadium: 1st instar,Instar 1,,,,24,26,2.82E-06,4.1,1/s,day,354240,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
106,Mahmood and Crans,Development Rate,Mean time in stadium: 1st instar,Instar 1,,,,24,28,2.46E-06,4.7,1/s,day,406080,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
106,Mahmood and Crans,Development Rate,Mean time in stadium: 1st instar,Instar 1,,,,24,32,0.000003858,3,1/s,day,259200,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
107,Mahmood and Crans,Development Rate,Mean time in stadium: 2nd instar,Instar 2,,,,24,10,2.05E-07,56.5,1/s,day,4881600,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
107,Mahmood and Crans,Development Rate,Mean time in stadium: 2nd instar,Instar 2,,,,24,16,5.65E-07,20.5,1/s,day,1771200,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
107,Mahmood and Crans,Development Rate,Mean time in stadium: 2nd instar,Instar 2,,,,24,22,2.36E-06,4.9,1/s,day,423360,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
107,Mahmood and Crans,Development Rate,Mean time in stadium: 2nd instar,Instar 2,,,,24,26,3.51E-06,3.3,1/s,day,285120,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
107,Mahmood and Crans,Development Rate,Mean time in stadium: 2nd instar,Instar 2,,,,24,28,3.62E-06,3.2,1/s,day,276480,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
107,Mahmood and Crans,Development Rate,Mean time in stadium: 2nd instar,Instar 2,,,,24,32,2.76E-06,4.2,1/s,day,362880,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
108,Mahmood and Crans,Development Rate,Mean time in stadium: 3rd instar,Instar 3,,,,24,10,1.82E-07,63.7,1/s,day,5503680,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
108,Mahmood and Crans,Development Rate,Mean time in stadium: 3rd instar,Instar 3,,,,24,16,4.02E-07,28.8,1/s,day,2488320,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
108,Mahmood and Crans,Development Rate,Mean time in stadium: 3rd instar,Instar 3,,,,24,22,2.52E-06,4.6,1/s,day,397440,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
108,Mahmood and Crans,Development Rate,Mean time in stadium: 3rd instar,Instar 3,,,,24,26,2.41E-06,4.8,1/s,day,414720,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
108,Mahmood and Crans,Development Rate,Mean time in stadium: 3rd instar,Instar 3,,,,24,28,0.000003858,3,1/s,day,259200,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
108,Mahmood and Crans,Development Rate,Mean time in stadium: 3rd instar,Instar 3,,,,24,32,2.03E-06,5.7,1/s,day,492480,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
109,Mahmood and Crans,Development Rate,Mean time in stadium: 4th instar,Instar 4,,,,24,10,1.84E-07,62.8,1/s,day,5425920,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
109,Mahmood and Crans,Development Rate,Mean time in stadium: 4th instar,Instar 4,,,,24,16,4.38E-07,26.4,1/s,day,2280960,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
109,Mahmood and Crans,Development Rate,Mean time in stadium: 4th instar,Instar 4,,,,24,22,0.000001286,9,1/s,day,777600,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
109,Mahmood and Crans,Development Rate,Mean time in stadium: 4th instar,Instar 4,,,,24,26,6.50E-07,17.8,1/s,day,1537920,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
109,Mahmood and Crans,Development Rate,Mean time in stadium: 4th instar,Instar 4,,,,24,28,1.90E-06,6.1,1/s,day,527040,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
109,Mahmood and Crans,Development Rate,Mean time in stadium: 4th instar,Instar 4,,,,24,32,1.09E-06,10.6,1/s,day,915840,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
110,Mahmood and Crans,Development Rate,Mean time in stadium: Pupal,Pupal,,,,24,10,0.000000669,17.3,1/s,day,1494720,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
110,Mahmood and Crans,Development Rate,Mean time in stadium: Pupal,Pupal,,,,24,16,1.75E-06,6.6,1/s,day,570240,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
110,Mahmood and Crans,Development Rate,Mean time in stadium: Pupal,Pupal,,,,24,22,3.51E-06,3.3,1/s,day,285120,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
110,Mahmood and Crans,Development Rate,Mean time in stadium: Pupal,Pupal,,,,24,26,4.63E-06,2.5,1/s,day,216000,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
110,Mahmood and Crans,Development Rate,Mean time in stadium: Pupal,Pupal,,,,24,28,5.03E-06,2.3,1/s,day,198720,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
110,Mahmood and Crans,Development Rate,Mean time in stadium: Pupal,Pupal,,,,24,32,0.00000643,1.8,1/s,day,155520,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
111,Mahmood and Crans,Development Rate,Age at molting: Pupa,Instar 1-Pupal,,,,24,10,4.74E-08,244.3,1/s,day,21107520,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
111,Mahmood and Crans,Development Rate,Age at molting: Pupa,Instar 1-Pupal,,,,24,16,1.14E-07,101.1,1/s,day,8735040,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
111,Mahmood and Crans,Development Rate,Age at molting: Pupa,Instar 1-Pupal,,,,24,22,4.18E-07,27.7,1/s,day,2393280,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
111,Mahmood and Crans,Development Rate,Age at molting: Pupa,Instar 1-Pupal,,,,24,26,3.57E-07,32.4,1/s,day,2799360,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
111,Mahmood and Crans,Development Rate,Age at molting: Pupa,Instar 1-Pupal,,,,24,28,6.03E-07,19.2,1/s,day,1658880,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
111,Mahmood and Crans,Development Rate,Age at molting: Pupa,Instar 1-Pupal,,,,24,32,5.10E-07,22.7,1/s,day,1961280,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
112,Mahmood and Crans,Juvenile Survivorship,Survivorship: 1st instar,Instar 1,,,,24,10,0.524,52.4,probability,%,,,,,,,Lab,New Jersey,Culiseta,melanura,Mahmood and Crans,,,,,
