Unq_ID,DataOrigin,TraitName,OLDTrait,LifeStage,Sex,TraitDef,OLDTraitDef,RearTemp,AmbientTemp,TraitValue,OLDTraitValueSI,TraitUnit,OLDTraitUnit,ErrorPosSI,ErrorNegSI,ErrorUnitSI,Replicates,Cohort (n),Labfield,Location ,Genus,Species,Citation,FigureTable,Notes,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.94,45.07,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.94,45.06,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.8,38.27,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.78,37.59,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.69,33.18,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.63,30.29,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.6,28.59,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.56,26.89,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.51,24.51,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.49,23.49,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.45,21.62,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.43,20.59,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.4,19.06,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.37,17.7,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.33,16,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.33,15.83,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.29,13.96,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.28,13.27,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.25,11.91,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.19,9.19,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.12,5.8,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.09,4.43,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.06,2.9,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.04,1.88,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.04,1.88,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,17,0.02,1.03,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 3 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,1,20,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,1,20,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,1,20,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,0.86,17.23,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,0.76,15.21,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,0.76,15.21,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,0.76,15.22,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,0.66,13.2,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,0.67,13.39,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,0.61,12.29,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,0.61,12.13,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,0.61,12.16,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,0.62,12.37,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,0.61,12.22,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,0.61,12.24,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,0.57,11.33,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,0.51,10.23,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,0.41,8.2,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,0.3,6,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,0.2,3.97,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,0.2,3.98,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,0.18,3.62,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,0.17,3.44,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,0.09,1.79,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,0.08,1.65,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,16,0.02,0.36,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 4 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,20,0.8,15.96,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 5 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,20,0.8,15.95,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 5 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,20,0.81,16.11,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 5 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,20,0.74,14.82,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 5 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,20,0.69,13.9,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 5 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,20,0.64,12.79,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 5 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,20,0.61,12.24,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 5 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,20,0.54,10.88,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 5 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,20,0.54,10.88,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 5 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,20,0.54,10.87,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 5 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,20,0.54,10.87,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 5 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,20,0.51,10.13,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 5 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,20,0.51,10.12,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 5 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,20,0.51,10.12,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 5 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,20,0.51,10.11,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 5 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,20,0.46,9.12,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 5 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,20,0.46,9.12,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 5 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,20,0.41,8.13,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 5 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,20,0.35,6.9,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 5 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,20,0.26,5.18,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 5 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,20,0.25,5.06,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 5 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,20,0.11,2.24,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 5 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,20,0.12,2.47,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 5 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,20,0.07,1.36,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 5 average temperature,,,,,,,
220,Natcha,Survivorship,l(x),Female,,,Number of living alate virgin female,,20,0.03,0.5,probability,individuals,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.5,Experiment 5 average temperature,,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,0.72,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,1.76,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,2.69,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,3.73,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,4.98,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,6.44,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,7.47,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,8.82,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,9.86,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,10.58,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,11.41,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,12.65,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,13.9,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,15.04,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,15.87,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,17.01,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,17.84,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,18.77,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,19.5,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,20.74,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,21.88,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,22.82,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,23.86,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,25,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,25.83,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,26.76,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,27.8,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,28.94,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,29.97,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,30.9,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,32.05,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,32.77,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,34.02,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,34.85,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,35.89,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,36.93,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,37.97,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,39.32,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,40.01,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,40.71,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,41.88,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,42.71,,days,,,,,,,Outdoor insectarium,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4 ,"as a function of ID220, Experiment 1 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,43.96,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,44.93,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
278,Natcha,Longevity,,Female,,,Time as a function of survivorship,,19,48.74,,days,,,,,,,Lab,Netherland,Brevicoryne,brassicae,Hafez_1961,Fig.4,"as a function of ID220, Experiment 2 average temperature",,,,,,,
